Users: 100
Hotels: 9890
Cities: 200
santa-rosa-ca|0.002123356926188069
ontario-ca|0.002123356926188069
lancaster-ca|0.002123356926188069
fort-collins-co|0.0020222446916076846
rancho-cucamonga-ca|0.0020222446916076846
clarksville-tn|0.0020222446916076846
oceanside-ca|0.0020222446916076846
pembroke-pines-fl|0.0020222446916076846
aurora-il|0.0020222446916076846
palmdale-ca|0.0020222446916076846
garden-grove-ca|0.0020222446916076846
springfield-mo|0.0020222446916076846
hayward-ca|0.0019211324570273002
salinas-ca|0.0019211324570273002
murfreesboro-tn|0.0019211324570273002
alexandria-va|0.0019211324570273002
paterson-nj|0.0019211324570273002
bellevue-wa|0.001820020222446916
killeen-tx|0.001820020222446916
sunnyvale-ca|0.001820020222446916
lakewood-co|0.001820020222446916
kansas-city-ks|0.001820020222446916
charleston-sc|0.001820020222446916
bayamon-pr|0.001820020222446916
corona-ca|0.001820020222446916
springfield-ma|0.001820020222446916
hollywood-fl|0.001820020222446916
roseville-ca|0.001820020222446916
mesquite-tx|0.001820020222446916
escondido-ca|0.001820020222446916
pasadena-tx|0.001820020222446916
pomona-ca|0.0017189079878665318
naperville-il|0.0017189079878665318
joliet-il|0.0017189079878665318
savannah-ga|0.0017189079878665318
surprise-az|0.0017189079878665318
bridgeport-ct|0.0017189079878665318
kent-wa|0.0017189079878665318
syracuse-ny|0.0017189079878665318
thornton-co|0.0017189079878665318
denton-tx|0.0017189079878665318
jackson-ms|0.0017189079878665318
torrance-ca|0.0017189079878665318
rockford-il|0.0017189079878665318
visalia-ca|0.0017189079878665318
fullerton-ca|0.0017189079878665318
gainesville-fl|0.0017189079878665318
